Return_ID,Order_ID,Return_Date,Customer_ID,Product_ID,Return_Quantity,Return_Reason,Refund_Amount,Return_Status
RET02528,ORD021502,2024-09-14,CUST05381,PROD0101,1,Damaged,12071.69,Approved
RET02529,ORD041364,2024-05-24,CUST05706,PROD0039,2,Damaged,1519.9,Approved
RET02530,ORD011157,2025-06-12,CUST02401,PROD0092,2,Late Delivery,6139.9,Approved
RET02531,ORD072654,2026-06-02,CUST03250,PROD0155,2,Late Delivery,5593.66,Approved
RET02532,ORD052536,2026-03-27,CUST04968,PROD0052,1,Late Delivery,16337.81,Approved
RET02533,ORD019814,2025-05-07,CUST02298,PROD0029,1,Damaged,13777.49,Approved
RET02534,ORD018471,2024-03-28,CUST05823,PROD0005,1,Wrong Item,5395.83,Rejected
RET02535,ORD032569,2024-12-23,CUST00424,PROD0008,2,Wrong Item,17783.22,Approved
RET02536,ORD026677,2025-04-20,CUST02619,PROD0171,1,Damaged,13350.31,Approved
RET02537,ORD072408,2024-03-21,CUST02518,PROD0117,2,Late Delivery,5479.6,Approved
RET02538,ORD017044,2025-09-17,CUST04849,PROD0105,1,Late Delivery,10597.29,Approved
RET02539,ORD003428,2025-05-22,CUST00248,PROD0038,1,Changed Mind,5926.22,Approved
RET02540,ORD035247,2026-02-02,CUST01485,PROD0051,1,Damaged,7244.8,Approved
RET02541,ORD039679,2025-08-28,CUST00260,PROD0088,1,Changed Mind,15469.47,Approved
RET02542,ORD047120,2026-05-21,CUST01304,PROD0146,1,Damaged,2879.6,Approved
RET02543,ORD049930,2024-10-22,CUST03654,PROD0158,1,Quality Issue,16109.18,Approved
RET02544,ORD026153,2026-02-04,CUST04052,PROD0018,1,Changed Mind,12486.26,Approved
RET02545,ORD043327,2025-03-17,CUST05805,PROD0027,1,Changed Mind,10298.65,Approved
RET02546,ORD049463,2026-03-25,CUST01778,PROD0087,1,Damaged,3396.38,Approved
RET02547,ORD050706,2024-02-05,CUST05020,PROD0165,1,Wrong Item,11488.02,Approved
RET02548,ORD041714,2025-09-24,CUST01484,PROD0151,1,Damaged,3808.36,Approved
RET02549,ORD003704,2024-08-07,CUST02413,PROD0130,1,Quality Issue,9115.86,Approved
RET02550,ORD073718,2025-08-25,CUST04144,PROD0042,1,Quality Issue,19236.44,Approved
RET02551,ORD017046,2025-11-21,CUST05674,PROD0104,1,Late Delivery,5323.97,Rejected
RET02552,ORD034452,2024-07-18,CUST05510,PROD0035,1,Quality Issue,717.8,Rejected
RET02553,ORD037059,2024-12-20,CUST05315,PROD0029,1,Changed Mind,13777.49,Approved
RET02554,ORD039379,2024-02-07,CUST04927,PROD0179,1,Changed Mind,15031.47,Approved
RET02555,ORD018745,2024-04-13,CUST01796,PROD0083,1,Damaged,13634.93,Approved
RET02556,ORD024878,2025-09-14,CUST03263,PROD0020,1,Wrong Item,4124.29,Approved
RET02557,ORD038381,2025-02-13,CUST01534,PROD0063,2,Changed Mind,8444.08,Approved
RET02558,ORD057140,2026-04-08,CUST00306,PROD0143,1,Quality Issue,4810.17,Approved
RET02559,ORD040544,2024-03-04,CUST04637,PROD0013,1,Damaged,10350.0,Approved
RET02560,ORD067608,2025-12-08,CUST01730,PROD0007,1,Quality Issue,6620.23,Approved
RET02561,ORD064735,2025-09-04,CUST00268,PROD0072,1,Wrong Item,6813.77,Approved
RET02562,ORD021233,2025-06-28,CUST05964,PROD0082,1,Damaged,2212.72,Approved
RET02563,ORD072945,2025-04-30,CUST05827,PROD0117,1,Quality Issue,2739.8,Approved
RET02564,ORD072075,2025-01-10,CUST01837,PROD0175,1,Late Delivery,8066.73,Approved
RET02565,ORD025755,2024-11-09,CUST00889,PROD0067,1,Damaged,4228.87,Approved
RET02566,ORD023037,2025-08-11,CUST03829,PROD0038,1,Late Delivery,5926.22,Approved
RET02567,ORD042667,2024-09-07,CUST00701,PROD0117,1,Changed Mind,2739.8,Approved
RET02568,ORD015476,2025-12-06,CUST02411,PROD0117,1,Damaged,2739.8,Approved
RET02569,ORD037161,2024-10-09,CUST05222,PROD0108,1,Damaged,12361.97,Approved
RET02570,ORD026638,2026-03-14,CUST03499,PROD0103,1,Quality Issue,7340.57,Approved
RET02571,ORD002282,2026-06-30,CUST00303,PROD0137,1,Changed Mind,2135.82,Approved
RET02572,ORD020401,2026-04-21,CUST00134,PROD0064,1,Late Delivery,14023.42,Pending
RET02573,ORD009780,2026-04-11,CUST02439,PROD0098,1,Changed Mind,15512.35,Rejected
RET02574,ORD049501,2026-02-13,CUST04887,PROD0075,1,Late Delivery,16358.29,Approved
RET02575,ORD007950,2026-04-03,CUST04665,PROD0140,1,Quality Issue,16058.37,Approved
RET02576,ORD002677,2024-08-28,CUST01651,PROD0029,1,Changed Mind,13777.49,Approved
RET02577,ORD056042,2024-05-14,CUST00071,PROD0102,1,Damaged,5276.76,Pending
RET02578,ORD031005,2024-12-31,CUST01401,PROD0033,1,Quality Issue,8818.49,Approved
RET02579,ORD011651,2025-09-13,CUST03724,PROD0040,1,Damaged,7125.69,Approved
RET02580,ORD001263,2024-11-06,CUST05782,PROD0155,1,Quality Issue,2796.83,Pending
RET02581,ORD061877,2025-11-03,CUST02439,PROD0048,1,Changed Mind,4193.34,Approved
RET02582,ORD060268,2025-11-10,CUST04030,PROD0058,1,Damaged,2824.28,Approved
RET02583,ORD066960,2025-01-23,CUST02955,PROD0172,2,Changed Mind,27224.1,Approved
RET02584,ORD050668,2025-11-12,CUST01911,PROD0111,1,Damaged,4589.0,Approved
RET02585,ORD059939,2024-04-04,CUST05163,PROD0128,1,Quality Issue,6488.56,Approved
RET02586,ORD031311,2025-03-05,CUST03332,PROD0034,1,Quality Issue,15512.32,Approved
RET02587,ORD043457,2024-01-24,CUST03073,PROD0035,2,Late Delivery,1435.6,Approved
RET02588,ORD045431,2025-10-21,CUST05645,PROD0108,1,Changed Mind,12361.97,Approved
RET02589,ORD049638,2024-03-18,CUST03172,PROD0002,1,Quality Issue,6109.4,Approved
RET02590,ORD005577,2025-12-05,CUST01684,PROD0030,1,Wrong Item,10355.74,Pending
RET02591,ORD052285,2024-06-26,CUST00444,PROD0053,2,Changed Mind,4170.74,Approved
RET02592,ORD043615,2024-11-12,CUST01210,PROD0058,1,Wrong Item,2824.28,Approved
RET02593,ORD013190,2025-04-13,CUST02235,PROD0051,2,Damaged,14489.6,Approved
RET02594,ORD042124,2024-12-26,CUST01309,PROD0099,1,Changed Mind,5204.8,Pending
RET02595,ORD007912,2026-05-07,CUST05256,PROD0072,1,Wrong Item,6813.77,Approved
RET02596,ORD047374,2024-03-12,CUST01244,PROD0046,1,Late Delivery,5767.09,Approved
RET02597,ORD053967,2025-04-12,CUST02236,PROD0013,1,Changed Mind,10350.0,Approved
RET02598,ORD033608,2024-09-24,CUST05737,PROD0124,2,Wrong Item,20285.9,Pending
RET02599,ORD013827,2025-10-12,CUST02730,PROD0056,1,Wrong Item,4052.4,Approved
RET02600,ORD044701,2025-10-22,CUST02420,PROD0168,1,Wrong Item,7461.76,Approved
RET02601,ORD041037,2025-01-07,CUST04276,PROD0029,1,Quality Issue,13777.49,Approved
RET02602,ORD032931,2025-06-26,CUST01946,PROD0052,1,Quality Issue,16337.81,Pending
RET02603,ORD057529,2025-05-11,CUST05145,PROD0104,1,Quality Issue,5323.97,Approved
RET02604,ORD037008,2024-02-10,CUST05819,PROD0120,1,Changed Mind,6528.62,Approved
RET02605,ORD025481,2024-07-09,CUST01303,PROD0124,1,Late Delivery,10142.95,Approved
RET02606,ORD033708,2026-04-13,CUST05943,PROD0165,2,Late Delivery,22976.04,Approved
RET02607,ORD044983,2025-03-25,CUST01752,PROD0099,1,Late Delivery,5204.8,Approved
RET02608,ORD066507,2025-01-28,CUST04689,PROD0099,1,Late Delivery,5204.8,Rejected
RET02609,ORD010049,2024-11-29,CUST02311,PROD0035,2,Late Delivery,1435.6,Approved
RET02610,ORD058495,2025-06-25,CUST00101,PROD0039,1,Wrong Item,759.95,Approved
RET02611,ORD020867,2024-03-27,CUST04466,PROD0005,2,Wrong Item,10791.66,Pending
RET02612,ORD004177,2026-03-02,CUST02120,PROD0051,1,Quality Issue,7244.8,Approved
RET02613,ORD029760,2024-08-03,CUST03531,PROD0103,1,Damaged,7340.57,Approved
RET02614,ORD004921,2025-07-06,CUST00636,PROD0140,2,Damaged,32116.74,Approved
RET02615,ORD064545,2025-03-01,CUST00166,PROD0177,1,Quality Issue,6508.8,Rejected
RET02616,ORD074754,2026-04-14,CUST02238,PROD0086,1,Damaged,4398.02,Pending
RET02617,ORD028791,2024-10-21,CUST04314,PROD0116,1,Wrong Item,1812.54,Approved
RET02618,ORD021356,2025-01-03,CUST02836,PROD0031,1,Damaged,3348.21,Approved
RET02619,ORD013444,2026-03-16,CUST05975,PROD0101,2,Quality Issue,24143.38,Approved
RET02620,ORD064948,2024-06-14,CUST05223,PROD0007,1,Changed Mind,6620.23,Approved
RET02621,ORD015168,2026-06-18,CUST03230,PROD0054,2,Changed Mind,35879.44,Approved
RET02622,ORD017806,2025-03-05,CUST03241,PROD0171,1,Late Delivery,13350.31,Approved
RET02623,ORD002240,2024-12-29,CUST00156,PROD0119,1,Wrong Item,15636.32,Approved
RET02624,ORD038618,2025-10-26,CUST02334,PROD0102,2,Quality Issue,10553.52,Approved
RET02625,ORD032641,2025-07-22,CUST02875,PROD0173,1,Late Delivery,1727.4,Approved
RET02626,ORD045087,2025-10-25,CUST05866,PROD0041,2,Damaged,4439.4,Approved
RET02627,ORD070883,2024-12-14,CUST01195,PROD0118,1,Changed Mind,11702.39,Approved
RET02628,ORD031812,2024-05-12,CUST01200,PROD0075,1,Wrong Item,16358.29,Approved
RET02629,ORD026626,2024-02-23,CUST01948,PROD0067,1,Damaged,4228.87,Approved
RET02630,ORD065918,2025-05-29,CUST01928,PROD0076,1,Changed Mind,7447.92,Approved
RET02631,ORD019453,2025-12-16,CUST01945,PROD0108,1,Wrong Item,12361.97,Approved
RET02632,ORD059107,2024-12-07,CUST05865,PROD0129,1,Wrong Item,5163.83,Approved
RET02633,ORD034777,2026-03-26,CUST01513,PROD0016,1,Wrong Item,5085.97,Rejected
RET02634,ORD017908,2024-02-26,CUST02604,PROD0134,1,Damaged,6640.83,Approved
RET02635,ORD051979,2025-02-21,CUST05164,PROD0077,2,Changed Mind,2042.94,Approved
RET02636,ORD061153,2026-02-09,CUST00950,PROD0073,1,Damaged,8656.25,Approved
RET02637,ORD061726,2024-10-13,CUST04317,PROD0172,1,Changed Mind,13612.05,Rejected
RET02638,ORD042300,2024-12-16,CUST00566,PROD0011,1,Quality Issue,4711.27,Rejected
RET02639,ORD055283,2025-12-27,CUST05089,PROD0017,2,Damaged,19973.86,Rejected
RET02640,ORD012232,2025-10-03,CUST04985,PROD0155,1,Damaged,2796.83,Approved
RET02641,ORD018044,2026-03-14,CUST01799,PROD0091,2,Quality Issue,4690.0,Approved
RET02642,ORD039547,2024-09-21,CUST00860,PROD0020,1,Damaged,4124.29,Pending
RET02643,ORD056548,2024-07-06,CUST01331,PROD0100,1,Changed Mind,4090.74,Approved
RET02644,ORD044544,2025-10-14,CUST02120,PROD0124,1,Damaged,10142.95,Pending
RET02645,ORD037454,2024-01-19,CUST03962,PROD0166,2,Wrong Item,12673.68,Approved
RET02646,ORD053121,2025-11-04,CUST01658,PROD0032,1,Late Delivery,16577.15,Approved
RET02647,ORD029846,2026-05-07,CUST00429,PROD0030,1,Wrong Item,10355.74,Approved
RET02648,ORD005609,2026-06-07,CUST00203,PROD0176,1,Quality Issue,12006.69,Approved
RET02649,ORD066416,2026-04-03,CUST03320,PROD0157,1,Wrong Item,14323.08,Approved
RET02650,ORD057471,2026-02-03,CUST03769,PROD0067,1,Wrong Item,4228.87,Pending
RET02651,ORD074007,2024-03-18,CUST03540,PROD0089,1,Changed Mind,18354.57,Pending
RET02652,ORD028410,2025-06-24,CUST01039,PROD0062,2,Quality Issue,8359.26,Approved
RET02653,ORD022314,2024-08-06,CUST01185,PROD0040,1,Damaged,7125.69,Approved
RET02654,ORD073659,2025-11-13,CUST00523,PROD0087,1,Quality Issue,3396.38,Pending
RET02655,ORD001779,2025-08-24,CUST00044,PROD0100,1,Damaged,4090.74,Approved
RET02656,ORD055894,2026-01-29,CUST00549,PROD0177,2,Wrong Item,13017.6,Approved
RET02657,ORD060670,2026-06-15,CUST03581,PROD0103,2,Changed Mind,14681.14,Approved
RET02658,ORD035172,2026-05-03,CUST05354,PROD0062,1,Quality Issue,4179.63,Approved
RET02659,ORD056276,2025-12-20,CUST00031,PROD0030,1,Late Delivery,10355.74,Approved
RET02660,ORD039429,2024-05-05,CUST04145,PROD0111,1,Changed Mind,4589.0,Approved
RET02661,ORD036620,2025-10-02,CUST04924,PROD0022,1,Wrong Item,15694.57,Approved
RET02662,ORD002883,2025-12-06,CUST02901,PROD0055,1,Late Delivery,832.15,Approved
RET02663,ORD043507,2024-11-26,CUST01989,PROD0100,1,Quality Issue,4090.74,Approved
RET02664,ORD018793,2024-04-13,CUST05562,PROD0042,1,Wrong Item,19236.44,Approved
RET02665,ORD034767,2024-05-28,CUST04318,PROD0075,1,Wrong Item,16358.29,Approved
RET02666,ORD059562,2026-01-02,CUST02665,PROD0141,2,Changed Mind,2517.28,Approved
RET02667,ORD010737,2025-08-09,CUST03015,PROD0126,1,Quality Issue,11737.65,Approved
RET02668,ORD050675,2026-04-14,CUST01509,PROD0139,2,Wrong Item,3555.88,Approved
RET02669,ORD069366,2024-02-06,CUST04755,PROD0003,1,Changed Mind,15842.07,Approved
RET02670,ORD061634,2026-05-18,CUST01698,PROD0031,1,Damaged,3348.21,Approved
RET02671,ORD048474,2025-11-07,CUST04371,PROD0032,1,Wrong Item,16577.15,Approved
RET02672,ORD022999,2024-11-11,CUST04783,PROD0160,1,Late Delivery,9056.08,Approved
RET02673,ORD015418,2026-04-12,CUST00216,PROD0041,1,Quality Issue,2219.7,Approved
RET02674,ORD023138,2025-01-29,CUST03726,PROD0039,1,Wrong Item,759.95,Approved
RET02675,ORD010853,2026-06-24,CUST04520,PROD0104,1,Damaged,5323.97,Approved
RET02676,ORD063494,2026-01-01,CUST00660,PROD0108,1,Wrong Item,12361.97,Approved
RET02677,ORD074609,2026-05-27,CUST02301,PROD0092,1,Quality Issue,3069.95,Approved
RET02678,ORD006805,2024-04-12,CUST04239,PROD0040,1,Damaged,7125.69,Approved
RET02679,ORD054242,2024-12-08,CUST02672,PROD0176,1,Late Delivery,12006.69,Approved
RET02680,ORD030654,2026-06-01,CUST03765,PROD0164,1,Changed Mind,15495.6,Approved
RET02681,ORD033216,2025-04-30,CUST03639,PROD0105,1,Damaged,10597.29,Approved
RET02682,ORD011535,2025-04-27,CUST03832,PROD0087,2,Quality Issue,6792.76,Pending
RET02683,ORD041648,2025-07-13,CUST01903,PROD0101,1,Wrong Item,12071.69,Approved
RET02684,ORD022858,2025-04-19,CUST03214,PROD0143,1,Late Delivery,4810.17,Pending
RET02685,ORD019569,2025-07-17,CUST01004,PROD0054,1,Quality Issue,17939.72,Approved
RET02686,ORD016568,2024-07-24,CUST00479,PROD0115,2,Changed Mind,33861.9,Approved
RET02687,ORD013114,2024-01-31,CUST04999,PROD0106,1,Damaged,4279.13,Approved
RET02688,ORD010330,2025-09-03,CUST05341,PROD0071,2,Quality Issue,20840.58,Approved
RET02689,ORD020298,2024-11-01,CUST01922,PROD0008,1,Late Delivery,8891.61,Approved
RET02690,ORD016403,2024-12-14,CUST02991,PROD0019,1,Quality Issue,9684.46,Approved
RET02691,ORD059927,2024-01-29,CUST00042,PROD0071,1,Late Delivery,10420.29,Approved
RET02692,ORD014349,2025-01-19,CUST00281,PROD0109,1,Damaged,8971.66,Approved
RET02693,ORD027789,2025-11-21,CUST04797,PROD0029,1,Wrong Item,13777.49,Rejected
RET02694,ORD014605,2025-10-15,CUST00356,PROD0029,1,Changed Mind,13777.49,Approved
RET02695,ORD034201,2025-09-14,CUST00735,PROD0004,1,Late Delivery,15906.36,Approved
RET02696,ORD051238,2024-04-25,CUST03669,PROD0161,1,Changed Mind,15765.29,Approved
RET02697,ORD025930,2026-02-16,CUST04179,PROD0020,1,Quality Issue,4124.29,Approved
RET02698,ORD020135,2026-06-09,CUST03953,PROD0016,1,Wrong Item,5085.97,Pending
RET02699,ORD058321,2026-01-24,CUST00606,PROD0020,1,Changed Mind,4124.29,Approved
RET02700,ORD000937,2025-08-03,CUST05286,PROD0015,1,Wrong Item,18083.63,Approved
RET02701,ORD048457,2025-03-12,CUST05441,PROD0134,1,Late Delivery,6640.83,Approved
RET02702,ORD028776,2025-05-24,CUST05313,PROD0069,1,Changed Mind,5482.32,Approved
RET02703,ORD037147,2025-05-23,CUST04658,PROD0047,1,Late Delivery,7182.73,Pending
RET02704,ORD069014,2025-12-05,CUST00902,PROD0157,1,Wrong Item,14323.08,Approved
RET02705,ORD033785,2025-12-18,CUST01390,PROD0135,1,Late Delivery,11613.45,Approved
RET02706,ORD022743,2024-08-24,CUST00231,PROD0070,2,Damaged,27540.72,Approved
RET02707,ORD040491,2025-12-23,CUST04494,PROD0047,1,Changed Mind,7182.73,Approved
RET02708,ORD073305,2026-04-06,CUST01601,PROD0101,1,Late Delivery,12071.69,Approved
RET02709,ORD043693,2024-07-24,CUST01604,PROD0058,1,Quality Issue,2824.28,Approved
RET02710,ORD017555,2025-03-20,CUST02724,PROD0010,2,Damaged,23544.02,Approved
RET02711,ORD040747,2026-02-23,CUST02487,PROD0045,2,Quality Issue,5768.48,Pending
RET02712,ORD025875,2026-03-14,CUST00634,PROD0174,1,Changed Mind,2332.87,Approved
RET02713,ORD037503,2025-03-28,CUST05908,PROD0002,1,Late Delivery,6109.4,Rejected
RET02714,ORD013897,2025-08-18,CUST04536,PROD0153,1,Quality Issue,8234.87,Approved
RET02715,ORD067834,2025-02-03,CUST00153,PROD0003,2,Damaged,31684.14,Approved
RET02716,ORD054206,2025-12-18,CUST05820,PROD0139,1,Damaged,1777.94,Rejected
RET02717,ORD004977,2024-06-28,CUST02860,PROD0067,1,Late Delivery,4228.87,Pending
RET02718,ORD039946,2024-10-24,CUST01607,PROD0077,1,Changed Mind,1021.47,Approved
RET02719,ORD008852,2024-12-10,CUST02995,PROD0129,1,Damaged,5163.83,Approved
RET02720,ORD001264,2025-12-12,CUST01730,PROD0015,2,Late Delivery,36167.26,Approved
RET02721,ORD032293,2026-05-26,CUST05055,PROD0103,2,Quality Issue,14681.14,Approved
RET02722,ORD023814,2026-06-12,CUST00555,PROD0123,1,Damaged,10275.68,Approved
RET02723,ORD011287,2025-06-24,CUST00571,PROD0026,2,Damaged,24052.38,Approved
RET02724,ORD003039,2025-02-11,CUST00098,PROD0126,1,Quality Issue,11737.65,Approved
RET02725,ORD012767,2024-05-14,CUST02773,PROD0098,1,Quality Issue,15512.35,Approved
RET02726,ORD034484,2026-02-11,CUST05985,PROD0100,1,Quality Issue,4090.74,Approved
RET02727,ORD018279,2025-11-21,CUST02564,PROD0014,1,Damaged,6922.67,Pending
RET02728,ORD004507,2024-08-02,CUST03043,PROD0120,2,Changed Mind,13057.24,Rejected
RET02729,ORD030193,2025-04-05,CUST00670,PROD0031,1,Changed Mind,3348.21,Pending
RET02730,ORD063652,2024-09-28,CUST03396,PROD0124,1,Changed Mind,10142.95,Approved
RET02731,ORD025525,2024-06-22,CUST05139,PROD0048,1,Damaged,4193.34,Approved
RET02732,ORD054482,2025-03-21,CUST03625,PROD0030,1,Changed Mind,10355.74,Approved
RET02733,ORD050772,2025-06-07,CUST01820,PROD0100,1,Late Delivery,4090.74,Approved
RET02734,ORD046903,2025-08-11,CUST05376,PROD0146,1,Late Delivery,2879.6,Approved
RET02735,ORD021037,2025-03-19,CUST03041,PROD0055,1,Damaged,832.15,Approved
RET02736,ORD071849,2025-03-04,CUST02801,PROD0055,1,Wrong Item,832.15,Approved
RET02737,ORD071996,2025-07-30,CUST02615,PROD0010,1,Changed Mind,11772.01,Pending
RET02738,ORD005822,2025-01-12,CUST01412,PROD0064,1,Quality Issue,14023.42,Approved
RET02739,ORD042143,2025-02-02,CUST03718,PROD0023,1,Quality Issue,12094.54,Approved
RET02740,ORD006592,2024-03-01,CUST01979,PROD0120,1,Changed Mind,6528.62,Approved
RET02741,ORD061721,2025-01-03,CUST00308,PROD0117,1,Late Delivery,2739.8,Pending
RET02742,ORD005000,2024-11-15,CUST05491,PROD0066,1,Quality Issue,6135.56,Approved
RET02743,ORD027087,2026-06-26,CUST00766,PROD0098,1,Late Delivery,15512.35,Approved
RET02744,ORD002185,2025-03-08,CUST05372,PROD0053,1,Quality Issue,2085.37,Approved
RET02745,ORD060045,2025-03-06,CUST01545,PROD0059,1,Quality Issue,4032.23,Approved
RET02746,ORD022530,2024-08-23,CUST02548,PROD0048,1,Changed Mind,4193.34,Approved
RET02747,ORD038020,2025-10-27,CUST05785,PROD0050,1,Changed Mind,7609.14,Approved
RET02748,ORD041386,2025-04-03,CUST05988,PROD0035,1,Late Delivery,717.8,Pending
RET02749,ORD073029,2024-12-21,CUST05760,PROD0079,1,Damaged,5573.33,Rejected
RET02750,ORD025935,2026-05-05,CUST05373,PROD0170,1,Late Delivery,15086.92,Approved
RET02751,ORD032646,2025-12-25,CUST04183,PROD0060,2,Changed Mind,30377.84,Approved
RET02752,ORD069461,2026-06-20,CUST05366,PROD0093,1,Wrong Item,13725.41,Approved
RET02753,ORD061702,2024-08-26,CUST00095,PROD0176,1,Late Delivery,12006.69,Approved
RET02754,ORD037392,2025-07-07,CUST00496,PROD0153,1,Damaged,8234.87,Approved
RET02755,ORD066975,2024-04-24,CUST05674,PROD0153,1,Damaged,8234.87,Approved
RET02756,ORD060109,2025-04-07,CUST03144,PROD0114,1,Changed Mind,5547.1,Approved
RET02757,ORD029317,2024-09-18,CUST01832,PROD0112,2,Late Delivery,37810.44,Approved
RET02758,ORD045439,2025-12-09,CUST02811,PROD0012,1,Late Delivery,332.97,Pending
RET02759,ORD073510,2024-05-09,CUST05536,PROD0118,2,Quality Issue,23404.78,Rejected
RET02760,ORD036973,2024-02-27,CUST00760,PROD0004,2,Late Delivery,31812.72,Approved
RET02761,ORD074675,2025-12-23,CUST03338,PROD0067,2,Damaged,8457.74,Pending
RET02762,ORD020387,2025-02-20,CUST05103,PROD0100,1,Late Delivery,4090.74,Approved
RET02763,ORD019226,2025-02-22,CUST05144,PROD0098,1,Late Delivery,15512.35,Approved
RET02764,ORD007921,2024-06-01,CUST03366,PROD0122,1,Late Delivery,6342.03,Approved
RET02765,ORD056105,2025-09-14,CUST03237,PROD0037,1,Wrong Item,9731.05,Approved
RET02766,ORD047384,2024-06-30,CUST00628,PROD0087,1,Changed Mind,3396.38,Approved
RET02767,ORD029217,2024-08-16,CUST05418,PROD0132,1,Quality Issue,3901.55,Approved
RET02768,ORD057618,2024-02-13,CUST00564,PROD0095,1,Damaged,2134.17,Rejected
RET02769,ORD050024,2025-09-28,CUST00017,PROD0064,1,Late Delivery,14023.42,Approved
RET02770,ORD026260,2025-07-28,CUST02693,PROD0050,1,Quality Issue,7609.14,Approved
RET02771,ORD043645,2024-05-26,CUST03433,PROD0138,1,Damaged,12600.9,Approved
RET02772,ORD069563,2026-06-10,CUST00059,PROD0105,1,Damaged,10597.29,Approved
RET02773,ORD035719,2026-02-24,CUST03210,PROD0076,1,Wrong Item,7447.92,Approved
RET02774,ORD051876,2026-03-16,CUST02982,PROD0016,1,Late Delivery,5085.97,Approved
RET02775,ORD042385,2025-06-01,CUST03164,PROD0022,1,Wrong Item,15694.57,Approved
RET02776,ORD055941,2026-04-02,CUST03271,PROD0130,1,Damaged,9115.86,Approved
RET02777,ORD009334,2026-02-07,CUST03132,PROD0100,2,Wrong Item,8181.48,Approved
RET02778,ORD063260,2025-07-19,CUST01437,PROD0143,1,Changed Mind,4810.17,Approved
RET02779,ORD074017,2025-03-13,CUST04265,PROD0136,1,Damaged,14567.99,Approved
RET02780,ORD035414,2025-03-14,CUST03160,PROD0069,1,Damaged,5482.32,Approved
RET02781,ORD071613,2025-12-23,CUST02493,PROD0056,1,Changed Mind,4052.4,Approved
RET02782,ORD053489,2024-05-09,CUST00641,PROD0048,1,Wrong Item,4193.34,Approved
RET02783,ORD012607,2026-05-02,CUST04719,PROD0009,1,Changed Mind,6992.14,Approved
RET02784,ORD059792,2025-08-26,CUST03353,PROD0040,1,Changed Mind,7125.69,Approved
RET02785,ORD043424,2024-09-13,CUST00534,PROD0167,1,Wrong Item,12170.89,Approved
RET02786,ORD016633,2024-08-17,CUST05157,PROD0053,1,Quality Issue,2085.37,Pending
RET02787,ORD067356,2025-02-23,CUST05565,PROD0105,1,Quality Issue,10597.29,Approved
RET02788,ORD073224,2026-04-05,CUST03220,PROD0102,1,Changed Mind,5276.76,Approved
RET02789,ORD047863,2024-01-27,CUST04457,PROD0027,1,Wrong Item,10298.65,Approved
RET02790,ORD033168,2024-12-27,CUST00666,PROD0081,1,Late Delivery,255.39,Approved
RET02791,ORD022358,2025-07-24,CUST00294,PROD0019,1,Changed Mind,9684.46,Approved
RET02792,ORD050810,2024-03-16,CUST05603,PROD0062,1,Wrong Item,4179.63,Approved
RET02793,ORD066903,2024-03-26,CUST03529,PROD0057,1,Changed Mind,9379.9,Approved
RET02794,ORD055299,2024-02-17,CUST02063,PROD0119,1,Damaged,15636.32,Approved
RET02795,ORD060209,2024-01-13,CUST02237,PROD0046,1,Late Delivery,5767.09,Rejected
RET02796,ORD069195,2026-07-10,CUST03892,PROD0136,1,Wrong Item,14567.99,Approved
RET02797,ORD037784,2024-02-11,CUST05483,PROD0126,1,Quality Issue,11737.65,Approved
